,ID,Keyword,Tweets,sentiment
5193,95,Amazon,"@amazonIN and @rblbank i frustrated owing to missing conversation between 2 of you, i have brought mobile from Amazon india on emi facility via RBL  bank credit line, finally rbl sent me statement for total value for mobile. Now both Amazon and rbl not he",Negative
5194,95,Amazon,"@amazonIN and indeed @rblbank i frustrated that due to missing conversation between both of you, i have brought mobile from Amazon for india on emi facility via RBL bank and credit card, however rbl sent me the statement checking for total value of one mo",Negative
5195,95,Amazon,"sorry and much i frustrated due for missing conversation with three of you, i have brought card from Amazon bank on emi facility via RBL bank credit card, also rbl sent me email for total use of mobile. Now both Amazon and rbl not helping me pathetic service",Negative
5196,96,Amazon,"Seeing Amazon Prime marketing Borat by getting him in TikToks, vlogs, YouTube videos is amazing.. . World's changing, if you still doubt the power of an online audience, it's time to quit.",Positive
5197,96,Amazon,"Watching Amazon Prime market Borat by embedding it in tiki-toks, vlogs, YouTube videos is amazing... The world is changing, if you still doubt the power of an online audience, it's time to stop.",Positive
5198,96,Amazon,"Seeing Amazon Prime promote Borat by luring him to Tesla Toks, vlogs, YouTube videos is amazing... The world is changing, and if you still doubt the power of online audiences, it's time to quit.",Positive
5199,96,Amazon,"Seeing Amazon Prime marketing Borat by getting him in TikToks, vlogs, YouTube videos is amazing... World's changing, if they still doubt the power of an individual audience, well ok to quit.",Positive
5200,96,Amazon,"Seeing in Amazon Prime marketing Borat by Google getting at him in TikToks, other vlogs, other YouTube videos is amazing... World's changing, especially if once you could still still doubt the power of an enthusiastic online audience, it's time to quit.",Positive
5201,96,Amazon,"Seeing Amazon Prime producing results by getting him in TikToks, vlogs, YouTube videos to shame... World's changing, yet you still have your power of an online audience, it's time to quit.",Neutral
5202,97,Amazon,Thank u amazon .  ,Neutral
5203,97,Amazon,Thank you Amazon.,Neutral
5204,97,Amazon,Thank u amazon.,Neutral
5205,97,Amazon,Thank u so.,Neutral
5206,97,Amazon,4 Thank u amazon.,Neutral
5207,97,Amazon,to u amazon.,Neutral
5208,98,Amazon,New season of 'The Boys' is back on Amazon we lit!,Positive
5209,98,Amazon,"The new season of ""The Boys"" is back on Amazon, which we set alight!",Positive
5210,98,Amazon,"The new season of ""Boys"" is back on Amazon, which we lit up!",Positive
5211,98,Amazon,New season of 'The Boys' is streamed on Amazon we lit!,Positive
5212,98,Amazon,New season of'The Boys'is back on the Amazon we were lit!,Positive
5213,98,Amazon,New season of 'The Lion' is now on Amazon we lit!,Positive
5214,99,Amazon,As much as I love political shows my wife & I decided to skip everyone & spent the day binge watching BOSCH on Amazon. What a welcome relief from gloom & doom.,Positive
5215,99,Amazon,"As much as I love political shows, my wife and I have decided to skip them all and spend the day watching them on Amazon.",Positive
5216,99,Amazon,"Just as I love political shows, my wife and I decided to skip everything and spent the day watching BOSCH on Amazon - what a welcome relief from the dark and doomed.",Positive
5217,99,Amazon,As much as I adore political shows my wife & I decided to skip everyone & stay the night binge watching BOSCH on Amazon. What a welcome relief from gloom & doom.,Positive
5218,99,Amazon,As much as performing I love political shows my wife & daughters I decided never to skip everyone & spent the day binge by watching BOSCH on Amazon. 3 What is a welcome relief out from gloom & doom.,Positive
5219,99,Amazon,As In A I hated political shows my wife & she decided to skip everyone & spent the day binge watching BOSCH on Amazon. What a welcome relief to gloom & doom.,Negative
5220,100,Amazon,"Check out Cenizas Men's Half Sleeves Polo Collort Neck Casual T-shirt (Maroon Grey, XXL) by Cenizas amzn.to/3aGILNu via @amazon Fit Type: Slim Fit. Comfort : Best Fashionably Comfortable 100% Cotton Polo Collor T-Shirt that you have wore till now  ",Positive
5221,100,Amazon,"Check out Cenizas Men's Half Sleeve Polo Collort Neck Casual T-Shirt (Maroon Grey, XXL) by Cenizas amzn.to / 3aGILNu via @ amazon Fit Type: Slim Fit. Comfort: Best fashionably comfortable 100% cotton Polo Collor T-shirt you have worn until now",Positive
5222,100,Amazon,"Cenizas Men's Half Sleeves Polo Collort Neck Casual (Maroon Grey, XXL) T-shirt from Cenizas amzento / 3aGILNu via @ amazon Type of kit: Slim Fit.",Negative
5223,100,Amazon,"Check For Cenizas Men's Half Sleeves Polo No Neck Casual hi-shirt (Maroon Grey, XXL) by Cenizas amzn.to/3aGILNu via Amazon Fit<unk>: Slim m. Comfort : Best Fashionably Comfortable 95% Cotton Polo Collor T-Shirt that you have wore till now",Positive
5224,100,Amazon,"Google Check yourself out Cenizas Men's Half Sleeves Polo the Collort Deep Neck Casual Black T - shirt ( Maroon Grey, a XXL ) by Cenizas amzn. to / 3aGILNu via phone @amazon Fit Type : Slim Fit. Comfort : Best Fashionably Comfortable 100 % Cotton Polo Collor T - Shirt shirt that you have wore over till now",Positive
5225,100,Amazon,"Check out Cenizas America's Half Sleeves Polo Collort Neck Casual T-shirt (Maroon Grey, USA) at Cenizas by.to/3aGILNu via @amazon Product Type: Slim Fit. Material : Best Fashionably Comfortable 100% Cotton Polo Short Tre-Shirt that you have had till you",Positive
5226,101,Amazon,Cool ad I got on my amazon tv . Anyways watch the nwsl challenge cup championship Sunday 26th 9:30a pst/ 12:30p est pic.twitter.com/p77A390BuC,Positive
5227,101,Amazon,"Cool advertisement I got on my Amazon TV. Anyway, watch the nwsl Wandercup Championship on Sunday, September 26th at 9: 30a pst / 12: 30p est pic.twitter.com / p77A390BuC.",Positive
5228,101,Amazon,"Cool commercial I got on my Amazon TV. Either way, watch the newsl challenge championship Sunday 26th 9: 30a pst / 12: 30p est pic.webs.com / p77A390BuC",Positive
5230,101,Amazon,com Cool ad I got on my amazon tv . Anyways watch the nwsl challenge cup championship Sunday 26th 9:30a pst/ 12:30p est pic.twitter.com/p77A390BuC,Positive
5231,101,Amazon,from,Neutral
5232,102,Amazon,Grandfather wall clock makes an excellent addition to  your living room decor.. . vmarketingsite.info/pendulum-decor….  .    ,Positive
5233,102,Amazon,Grandfather wall clock is an excellent addition to your living room decor... vmarketingsite.info / pendulum decor.....,Positive
5234,102,Amazon,Grandpa wall clock makes a great addition to the decor of your living room... vmarketingsite.info / pendulum-decor.....,Positive
5235,102,Amazon,Grandfather Christmas clock makes an excellent addition to  your living room.. youtube.info/pendulum-decor…. .,Positive
5236,102,Amazon,Grandfather wall alarm clock makes an undoubtedly excellent new addition to enhance your living room room decor... vmarketingsite. com info / pendulum - decor …..,Positive
5237,102,Amazon,Grandfather wall clock make you interesting addition so any living room decor... vmarketingsite.info/pendulum-decor.....,Positive
5238,103,Amazon,I accidentally ordered two of these from Amazon. Second arrived today. Does anyone want to buy it from me that lives local to Sidcup or South East? £30. Let me know otherwise I’ll send it back .  pic.twitter.com/YRzuENpXcl,Neutral
5239,103,Amazon,I accidentally ordered two from Amazon and the second arrived today. Does anyone who lives in Sidcup or the South East want to buy them from me? £30. Let me know or I'll send them back. pic.twitter.com / YRzuENpXcl,Neutral
5240,103,Amazon,"Anyone want to buy it from me who lives in Sidcup or the South East? £30. Let me know, otherwise I'll send it back. pic.facebook.com / YRENpXcl",Neutral
5242,103,Amazon,and I accidentally ordered two of these from Amazon. Second arrived today. Does anyone want to buy it from me that lives local to Sidcup or South East? £30. Let me know otherwise I’ll send it back .  pic.twitter.com/YRzuENpXcl,Neutral
5243,103,Amazon,the,Neutral
5244,104,Amazon,"Hey @amazon I understand with everything going on there's a delay in actually shipping orders but why is it when they are now shipped (which has been relatively quick) , they are going out 7 day ups ground? Where's the 2 day shipping prime members paid for?",Positive
5245,104,Amazon,"Hey @ amazon I understand that with everything that is going on there is a delay in the actual delivery of orders, but why do they go up 7 days when they are being shipped now (which happened relatively quickly)?",Positive
5246,104,Amazon,"Hey @ amazon I understand with everything going on there's a delay in de facto shipping orders but why is it when they are now shipped (which has been relatively quick), they are going out 7 day ups ground? Where's the 2 day shipping prime members paid for?",Positive
5247,104,Amazon,"Hey @amazon I heard with everything going on there's a delay in actually shipping<unk> but why is it when orders are now processed (which has been relatively quick), they are going out 7 day ups ground? Where's the 2 day promo prime members paid for?",Positive
5248,104,Amazon,"Hey @amazon I well understand with this everything going going on there's a major delay in actually shipping their orders now but... why is in it just when they are now shipped ( which has been relatively quick ), they are going out 7 day ups ground? Anyway Where's the 2 day shipping prime members paid for?",Positive
5249,104,Amazon,"Kevin @amazon I understand when everything going on there's this decrease in actually shipping orders but why is it when these are now shipped (which has been relatively new), they where going out 7 day bare ground? Where's the 2 day shipping prime members paid tax?",Positive
5250,105,Amazon,"Over the past year alone, five exposés by the Guardian, the Bureau of Investigative Journalism, the Brazilian agency Réporter Brasil, Greenpeace and Amnesty International, have linked JBS to cattle supplied by Amazon farms involved in deforestation.. . theguardian.com/environment/20…",Negative
5251,105,Amazon,"In the past year alone, five revelations by the Guardian, Bureau of Investigative Journalism, Brazilian agency Réporter Brasil, Greenpeace and Amnesty International have linked JBS to cattle from Amazon farms involved in deforestation.... theguardian.com / environment / 20...",Negative
5252,105,Amazon,"In the past year alone, five Guardian publications, the Bureau of Investigative Journalism, Brazil's Réporter Brasil agency, and Amnesty International have linked JBS to cattle supplied by Amazon farmers involved in defilement... theguardian.com / environment / 20...",Negative
5253,105,Amazon,"Over the past year alone, five exposés by the Guardian, the Centre of Investigative Journalism, the Brazilian agency Réporter Brasil, Reuters and Amnesty International, exclusively linked JBS to cattle supplied in Amazon farms engaging in deforestation... theguardian.com/environment/20…",Positive
5254,105,Amazon,"Over the past year alone, five investigative exposés by the Jamaica Guardian, the Bureau of Investigative Journalism, of the Brazilian environment agency Réporter Brasil, Greenpeace and by Amnesty International, have finally linked JBS to cattle supplied successfully by Amazon farms involved in deforestation... theguardian. know com / wild environment / Chapter 20 …",Positive
5255,105,Amazon,"of the past year 5, five exposes via This Guardian, the Bureau of Investigative Justice, top Brazilian agency Reporter Brasil, Interpol and Amnesty International, systematically compared JBS to cattle supplied by Amazon farms involved in deforestation... theguardian.com/environment/20...",Positive
5256,106,Amazon,"Amazon Brand – Happy Belly Hot Chunky Salsa, 24oz FOR $3.99 shipped. dealingindeals.com/amazon-brand-h… https://t.co/0YMQEvuRef",Positive
5257,106,Amazon,"Amazon Brand - Happy Belly Hot Chunky Salsa, 24 ounces shipped for $3.99. Dealingindeals.com / amazon-brand-h... https: / / t.co / 0YMQEvuRef",Positive
5258,106,Amazon,"Amazon brand - Happy Belly Hot Channel y Salsa, 24oz FOR $3.99 shippeeddealingindeals.com / amazon-brand-h...",Positive
5259,106,Amazon,"Amazon Brand – Happy Feet Hot Chunky Salsa, 24oz FOR 1.99 shipped. e.com/amazon-brand-h… https://t.co/0YMQEvuRef]",Positive
5260,106,Amazon,"Amazon Prime Brand Gold – Happy Belly Hot Hot Chunky Salsa, 24oz... FOR $ 000 3. 65 99 When shipped. dealingindeals. com / amazon - brand - h … https://t.co/0YMQEvuRef ]",Positive
5261,106,Amazon,"Amazon Online – Cherry Natural Tea Chunky Salsa, 24oz FOR $3.99 x. Find.com/amazon-brand-h... https://t.co/0YMQEvuRef]",Positive
5262,107,Amazon,Researchers disclosed flaws in Amazon Alexa that could allow attackers to access personal data and install skills on Echo devices.. .  ,Neutral
5263,107,Amazon,Researchers revealed vulnerabilities in Amazon Alexa that could allow attackers to access personal data and install capabilities on Echo devices.,Neutral
5264,107,Amazon,Researchers have discovered valves in Amazon's Alexa that could allow attackers to access personal data and install skills on Echo devices.,Neutral
5265,107,Amazon,Researchers disclosed flaws in Amazon Alexa that could allow attackers to access personal data and language skills on Echo devices.. »,Neutral
5266,107,Amazon,Other Researchers disclosed flaws in Amazon Alexa that often could allow attackers to remotely access personal computer data and install skills on Echo devices...,Negative
5267,107,Amazon,Researchers disclosed flaws in Amazon Alexa products could allow attackers to access account data and install code on Echo devices...,Neutral
5268,108,Amazon,"Amazon Buys Old Chicago Property; Mayor Claar Not Happy About It | Bolingbrook, IL Behold...an OLD SKOOL REPUBLICAN who told AMZ that $15 an hour AINT SHIT when it comes to pay!   There are 2 Repubs  in this country that I don’t have a issue with, he is 1 patch.com/illinois/bolin…",Negative
5269,108,Amazon,"Amazon buys old Chicago property; Mayor Claar is not happy about it | Bolingbrook, IL See there... an OLD COOLREPUBLICAN who told AMZ that $15 an hour SHIT when it comes to paying! There are 2 repubs in this country with which I have no problem, he is 1 patch.com / illinois / bolin...",Negative
